Date,North Tower (kWh),temp_C,Holiday,Hour,Day_of_Week,Sin_hour,Workday,Gaussian,Power-1,Prediction
2019-02-18 12:00:00,270.677,11.721666666666666,0,12,0,10.893582466233818,1,250.0,289.41,286.5572299927959
2019-02-18 13:00:00,255.323,11.5875,0,13,0,10.933048616783237,1,243.84664689526883,270.677,268.9533370716129
2019-02-18 14:00:00,276.848,11.149166666666666,0,14,0,10.295593919237854,1,226.4993805169191,255.323,257.3775672304969
2019-02-18 15:00:00,255.945,11.136666666666663,0,15,0,9.024659857791692,1,200.96792039780146,276.848,279.2131526575525
2019-02-18 16:00:00,264.761,11.035000000000002,0,16,0,7.206858488414452,1,171.3061319425267,255.945,250.34584896063217
2019-02-18 17:00:00,207.902,10.334166666666668,0,17,0,4.96606997037041,1,141.56667235432286,264.761,248.98771077707542
2019-02-18 18:00:00,183.793,10.244166666666668,0,18,0,2.455000338086137,1,114.93049347166995,207.902,151.47709584944266
2019-02-18 19:00:00,143.435,10.364166666666668,0,19,0,-0.1552251627369503,1,93.25303336597746,183.793,151.55894353379787
2019-02-18 20:00:00,98.763,10.4025,0,20,0,-2.6867239778193617,1,77.06705664732254,143.435,103.34558655395557
2019-02-18 21:00:00,75.01,10.4475,0,21,0,-4.966978646412833,1,65.91190174364553,98.763,69.86517361542627
2019-02-18 22:00:00,58.823,10.406666666666666,0,22,0,-6.840593581151714,1,58.78738672468148,75.01,58.27600515936326
2019-02-18 23:00:00,57.121,10.545833333333333,0,23,0,-8.179885020528637,1,54.558836176722465,58.823,50.35576756817015
2019-02-19 00:00:00,55.349,10.64,0,0,1,-8.893582466233818,1,52.22179930764846,57.121,55.452140670145496
2019-02-19 01:00:00,52.819,10.6375,0,1,1,-8.933048616783237,1,54.558836176722465,55.349,52.06362956880412
2019-02-19 02:00:00,51.289,10.5775,0,2,1,-8.29559391923785,1,58.78738672468148,52.819,50.32741411685265
2019-02-19 03:00:00,50.951,10.355,0,3,1,-7.024659857791685,1,65.91190174364553,51.289,49.48185563704305
2019-02-19 04:00:00,51.02,9.795833333333333,0,4,1,-5.2068584884144515,1,77.06705664732254,50.951,51.104743578759546
2019-02-19 05:00:00,59.134,9.628333333333334,0,5,1,-2.9660699703704005,1,93.25303336597746,51.02,56.94539051979768
2019-02-19 06:00:00,61.66,9.545,0,6,1,-0.45500033808613605,1,114.93049347166995,59.134,55.9199574752965
2019-02-19 07:00:00,105.476,9.4875,0,7,1,2.1552251627369516,1,141.56667235432286,61.66,120.78728404972675
2019-02-19 08:00:00,135.506,10.280833333333334,0,8,1,4.686723977819363,1,171.3061319425267,105.476,206.72977187226346
2019-02-19 09:00:00,162.806,11.29,0,9,1,6.966978646412833,1,200.96792039780146,135.506,168.92753479312597
2019-02-19 10:00:00,216.252,12.565833333333332,0,10,1,8.840593581151715,1,226.4993805169191,162.806,242.2537048744816
2019-02-19 11:00:00,264.199,13.35,0,11,1,10.17988502052864,1,243.84664689526883,216.252,220.8504984522933
2019-02-19 12:00:00,252.989,13.843333333333334,0,12,1,10.893582466233818,1,250.0,264.199,261.8611824707765
2019-02-19 13:00:00,229.234,14.81,0,13,1,10.933048616783237,1,243.84664689526883,252.989,251.3857038789929
2019-02-19 14:00:00,254.511,15.421666666666669,0,14,1,10.295593919237854,1,226.4993805169191,229.234,238.7237065215807
2019-02-19 15:00:00,254.548,15.755,0,15,1,9.024659857791692,1,200.96792039780146,254.511,257.8418883387799
2019-02-19 16:00:00,231.216,15.705,0,16,1,7.206858488414452,1,171.3061319425267,254.548,250.11344831256113
2019-02-19 17:00:00,194.897,14.0525,0,17,1,4.96606997037041,1,141.56667235432286,231.216,201.74217006544245
2019-02-19 18:00:00,178.212,11.856666666666667,0,18,1,2.455000338086137,1,114.93049347166995,194.897,161.1656950228017
2019-02-19 19:00:00,141.011,10.923333333333334,0,19,1,-0.1552251627369503,1,93.25303336597746,178.212,143.12196923831542
2019-02-19 20:00:00,100.148,10.361666666666666,0,20,1,-2.6867239778193617,1,77.06705664732254,141.011,101.05838561623244
2019-02-19 21:00:00,71.179,10.0425,0,21,1,-4.966978646412833,1,65.91190174364553,100.148,67.94960724803961
2019-02-19 22:00:00,58.476,9.4875,0,22,1,-6.840593581151714,1,58.78738672468148,71.179,54.228830163355916
2019-02-19 23:00:00,55.239,9.255,0,23,1,-8.179885020528637,1,54.558836176722465,58.476,51.3886237923877
2019-02-20 00:00:00,52.579,9.1,0,0,2,-8.893582466233818,1,52.22179930764846,55.239,52.63940312928666
2019-02-20 01:00:00,50.789,8.799166666666666,0,1,2,-8.933048616783237,1,54.558836176722465,52.579,49.3527790245532
2019-02-20 02:00:00,51.194,8.3675,0,2,2,-8.29559391923785,1,58.78738672468148,50.789,48.31070571285967
2019-02-20 03:00:00,50.735,8.0175,0,3,2,-7.024659857791685,1,65.91190174364553,51.194,49.29505814480474
2019-02-20 04:00:00,50.234,8.174999999999999,0,4,2,-5.2068584884144515,1,77.06705664732254,50.735,50.548463413550984
2019-02-20 05:00:00,66.693,8.225833333333334,0,5,2,-2.9660699703704005,1,93.25303336597746,50.234,56.6263294525365
2019-02-20 06:00:00,61.887,8.160833333333334,0,6,2,-0.45500033808613605,1,114.93049347166995,66.693,60.63382956424971
2019-02-20 07:00:00,100.279,8.010833333333332,0,7,2,2.1552251627369516,1,141.56667235432286,61.887,120.78728404972675
2019-02-20 08:00:00,137.651,8.026666666666666,0,8,2,4.686723977819363,1,171.3061319425267,100.279,163.1314103487456
2019-02-20 09:00:00,161.626,8.778333333333334,0,9,2,6.966978646412833,1,200.96792039780146,137.651,169.21722750353717
2019-02-20 10:00:00,220.019,10.105833333333331,0,10,2,8.840593581151715,1,226.4993805169191,161.626,244.00203906241563
2019-02-20 11:00:00,268.748,11.815,0,11,2,10.17988502052864,1,243.84664689526883,220.019,213.56220571439033
2019-02-20 12:00:00,258.375,14.125833333333333,0,12,2,10.893582466233818,1,250.0,268.748,272.64730020137347
2019-02-20 13:00:00,240.293,16.392500000000002,0,13,2,10.933048616783237,1,243.84664689526883,258.375,260.50531302410246
2019-02-20 14:00:00,265.59,16.531666666666666,0,14,2,10.295593919237854,1,226.4993805169191,240.293,245.3994403071804
2019-02-20 15:00:00,271.467,16.015,0,15,2,9.024659857791692,1,200.96792039780146,265.59,257.31551664790777
2019-02-20 16:00:00,265.799,15.528333333333334,0,16,2,7.206858488414452,1,171.3061319425267,271.467,268.1228349966297
2019-02-20 17:00:00,201.88,14.9425,0,17,2,4.96606997037041,1,141.56667235432286,265.799,254.28948352230233
2019-02-20 18:00:00,180.687,14.030833333333334,0,18,2,2.455000338086137,1,114.93049347166995,201.88,161.68507822045646
2019-02-20 19:00:00,139.803,13.849166666666669,0,19,2,-0.1552251627369503,1,93.25303336597746,180.687,148.58858519539606
2019-02-20 20:00:00,100.732,13.554166666666667,0,20,2,-2.6867239778193617,1,77.06705664732254,139.803,100.96696477081001
2019-02-20 21:00:00,76.428,13.366666666666667,0,21,2,-4.966978646412833,1,65.91190174364553,100.732,67.73002609911416
2019-02-20 22:00:00,63.862,12.8025,0,22,2,-6.840593581151714,1,58.78738672468148,76.428,58.88401323321239
2019-02-20 23:00:00,58.637,12.414166666666668,0,23,2,-8.179885020528637,1,54.558836176722465,63.862,52.27169625567086
2019-02-21 00:00:00,56.346,12.158333333333331,0,0,3,-8.893582466233818,1,52.22179930764846,58.637,56.355273232127765
2019-02-21 01:00:00,53.233,11.653333333333334,0,1,3,-8.933048616783237,1,54.558836176722465,56.346,53.39209536439506
2019-02-21 02:00:00,49.818,10.569166666666666,0,2,3,-8.29559391923785,1,58.78738672468148,53.233,51.19826367972431
2019-02-21 03:00:00,49.755,9.351666666666668,0,3,3,-7.024659857791685,1,65.91190174364553,49.818,48.674600319097244
2019-02-21 04:00:00,49.249,8.920833333333333,0,4,3,-5.2068584884144515,1,77.06705664732254,49.755,50.080180847601724
2019-02-21 05:00:00,62.186,8.798333333333334,0,5,3,-2.9660699703704005,1,93.25303336597746,49.249,54.43608745032237
2019-02-21 06:00:00,57.771,8.7725,0,6,3,-0.45500033808613605,1,114.93049347166995,62.186,58.522946498510464
2019-02-21 07:00:00,102.521,9.03,0,7,3,2.1552251627369516,1,141.56667235432286,57.771,117.17960490150439
2019-02-21 08:00:00,138.438,10.006666666666666,0,8,3,4.686723977819363,1,171.3061319425267,102.521,204.8600627901472
2019-02-21 09:00:00,163.7,10.990833333333333,0,9,3,6.966978646412833,1,200.96792039780146,138.438,169.45546389020058
2019-02-21 10:00:00,223.62,12.129166666666668,0,10,3,8.840593581151715,1,226.4993805169191,163.7,241.8726769998149
2019-02-21 11:00:00,270.844,13.409999999999998,0,11,3,10.17988502052864,1,243.84664689526883,223.62,227.9535690836213
2019-02-21 12:00:00,260.235,14.520833333333334,0,12,3,10.893582466233818,1,250.0,270.844,266.80917128125446
2019-02-21 13:00:00,254.754,15.611666666666666,0,13,3,10.933048616783237,1,243.84664689526883,260.235,257.12991272447255
2019-02-21 14:00:00,252.954,16.56083333333333,0,14,3,10.295593919237854,1,226.4993805169191,254.754,255.42291497300664
2019-02-21 15:00:00,268.429,17.215833333333332,0,15,3,9.024659857791692,1,200.96792039780146,252.954,259.68294915148965
2019-02-21 16:00:00,257.083,17.098333333333333,0,16,3,7.206858488414452,1,171.3061319425267,268.429,260.1676674925655
2019-02-21 17:00:00,196.425,15.181666666666668,0,17,3,4.96606997037041,1,141.56667235432286,257.083,248.0970213204954
2019-02-21 18:00:00,181.159,14.433333333333332,0,18,3,2.455000338086137,1,114.93049347166995,196.425,160.72148682010135
2019-02-21 19:00:00,140.89,14.164166666666668,0,19,3,-0.1552251627369503,1,93.25303336597746,181.159,149.9766186656513
2019-02-21 20:00:00,100.137,13.926666666666668,0,20,3,-2.6867239778193617,1,77.06705664732254,140.89,100.96206334521321
2019-02-21 21:00:00,76.995,13.695,0,21,3,-4.966978646412833,1,65.91190174364553,100.137,67.94960724803961
2019-02-21 22:00:00,63.692,13.2175,0,22,3,-6.840593581151714,1,58.78738672468148,76.995,58.86364134920444
2019-02-21 23:00:00,54.609,13.319166666666668,0,23,3,-8.179885020528637,1,54.558836176722465,63.692,52.341681191139614
2019-02-22 00:00:00,52.828,11.959166666666668,0,0,4,-8.893582466233818,1,52.22179930764846,54.609,52.16034017682552
2019-02-22 01:00:00,51.647,11.7025,0,1,4,-8.933048616783237,1,54.558836176722465,52.828,49.49159595488627
2019-02-22 02:00:00,51.132,11.244166666666668,0,2,4,-8.29559391923785,1,58.78738672468148,51.647,49.23538232976382
2019-02-22 03:00:00,52.045,11.009166666666664,0,3,4,-7.024659857791685,1,65.91190174364553,51.132,49.318186694953546
2019-02-22 04:00:00,51.725,10.685833333333331,0,4,4,-5.2068584884144515,1,77.06705664732254,52.045,51.73351637989347
2019-02-22 05:00:00,63.12,10.575,0,5,4,-2.9660699703704005,1,93.25303336597746,51.725,57.332326816245214
2019-02-22 06:00:00,58.56,10.050833333333332,0,6,4,-0.45500033808613605,1,114.93049347166995,63.12,58.79752963043431
2019-02-22 07:00:00,99.72,10.0,0,7,4,2.1552251627369516,1,141.56667235432286,58.56,123.09197925568647
2019-02-22 08:00:00,141.737,10.915,0,8,4,4.686723977819363,1,171.3061319425267,99.72,183.4971181388414
2019-02-22 09:00:00,163.943,11.92,0,9,4,6.966978646412833,1,200.96792039780146,141.737,168.1467334119052
2019-02-22 10:00:00,223.384,12.891666666666666,0,10,4,8.840593581151715,1,226.4993805169191,163.943,241.8726769998149
2019-02-22 11:00:00,277.431,14.336666666666666,0,11,4,10.17988502052864,1,243.84664689526883,223.384,226.39843647382133
2019-02-22 12:00:00,259.651,16.226666666666667,0,12,4,10.893582466233818,1,250.0,277.431,274.8492854107206
2019-02-22 13:00:00,256.231,17.162499999999998,0,13,4,10.933048616783237,1,243.84664689526883,259.651,259.68916093542964
2019-02-22 14:00:00,252.163,18.326666666666668,0,14,4,10.295593919237854,1,226.4993805169191,256.231,259.81166687553383
2019-02-22 15:00:00,266.604,19.015833333333333,0,15,4,9.024659857791692,1,200.96792039780146,252.163,260.1767004035088
2019-02-22 16:00:00,260.312,19.018333333333334,0,16,4,7.206858488414452,1,171.3061319425267,266.604,257.8406375860867
2019-02-22 17:00:00,198.012,18.684166666666663,0,17,4,4.96606997037041,1,141.56667235432286,260.312,255.35976127721196
2019-02-22 18:00:00,179.661,17.861666666666668,0,18,4,2.455000338086137,1,114.93049347166995,198.012,165.60520629696308
2019-02-22 19:00:00,135.919,17.11916666666667,0,19,4,-0.1552251627369503,1,93.25303336597746,179.661,148.26133375156823
2019-02-22 20:00:00,96.826,16.218333333333334,0,20,4,-2.6867239778193617,1,77.06705664732254,135.919,101.12582543581651
2019-02-22 21:00:00,72.721,16.080833333333334,0,21,4,-4.966978646412833,1,65.91190174364553,96.826,64.18953922596066
2019-02-22 22:00:00,60.914,14.414166666666668,0,22,4,-6.840593581151714,1,58.78738672468148,72.721,53.73435876721291
2019-02-22 23:00:00,55.962,14.296666666666669,0,23,4,-8.179885020528637,1,54.558836176722465,60.914,53.20010428120895
2019-02-23 00:00:00,54.755,12.663333333333334,0,0,5,-8.893582466233818,0,50.44435986152969,55.962,53.32848206349766
2019-02-23 01:00:00,53.829,11.996666666666668,0,1,5,-8.933048616783237,0,50.91176723534449,54.755,51.8485825070068
2019-02-23 02:00:00,51.244,11.594166666666666,0,2,5,-8.29559391923785,0,51.7574773449363,53.829,51.45917491218766
2019-02-23 03:00:00,51.425,11.313333333333333,0,3,5,-7.024659857791685,0,53.182380348729104,51.244,47.99112388008457
2019-02-23 04:00:00,49.89,11.0075,0,4,5,-5.2068584884144515,0,55.41341132946451,51.425,48.18220610298187
2019-02-23 05:00:00,49.412,10.529166666666669,0,5,5,-2.9660699703704005,0,58.65060667319549,49.89,48.14579942182043
2019-02-23 06:00:00,49.009,10.249166666666667,0,6,5,-0.45500033808613605,0,62.98609869433399,49.412,47.89294810586108
2019-02-23 07:00:00,50.462,10.1425,0,7,5,2.1552251627369516,0,68.31333447086458,49.009,56.94012290449599
2019-02-23 08:00:00,51.422,10.540833333333332,0,8,5,4.686723977819363,0,74.26122638850534,50.462,53.53611329653203
2019-02-23 09:00:00,52.76,11.059166666666668,0,9,5,6.966978646412833,0,80.1935840795603,51.422,51.59731530645261
2019-02-23 10:00:00,53.626,12.488333333333337,0,10,5,8.840593581151715,0,85.29987610338382,52.76,53.56247263520846
2019-02-23 11:00:00,53.331,14.703333333333331,0,11,5,10.17988502052864,0,88.76932937905377,53.626,55.00372385715517
2019-02-23 12:00:00,53.086,16.71,0,12,5,10.893582466233818,0,90.0,53.331,53.93465932392469
2019-02-23 13:00:00,56.129,17.919166666666666,0,13,5,10.933048616783237,0,88.76932937905377,53.086,53.841339045006336
2019-02-23 14:00:00,58.379,19.2,0,14,5,10.295593919237854,0,85.29987610338382,56.129,55.89622117760093
